# Generated by Log[com.rapidminer.datatable.SimpleDataTable]
# Criterion	PerformancMainCrit	StdDeviation	Minimal size for split	Minimal leaf size	Minimal gain
gain_ratio	0.5620170801138674	0.030132000273148583	80.0	100.0	80.0
information_gain	0.5609359104781282	0.028964880231823496	80.0	100.0	80.0
gini_index	0.5533106621324265	0.019522201123889943	80.0	100.0	80.0
accuracy	0.5437087417483497	0.01702101512848798	80.0	100.0	80.0
information_gain	0.5647752694732561	0.017835103301268584	90.0	100.0	80.0
gain_ratio	0.5583146753511093	0.01950952888591692	90.0	100.0	80.0
gini_index	0.5613122624524906	0.014162249281157164	90.0	100.0	80.0
accuracy	0.5479095819163833	0.01970884134888611	90.0	100.0	80.0
gini_index	0.55893536121673	0.01918635871701456	100.0	100.0	80.0
gain_ratio	0.5612535612535613	0.017600662538906787	100.0	100.0	80.0
information_gain	0.5580448065173116	0.017698006193836855	100.0	100.0	80.0
accuracy	0.5427085417083417	0.01363806104581659	100.0	100.0	80.0
gain_ratio	0.5536652489367025	0.02845758403429246	1.0	1.0	90.0
information_gain	0.5582608695652174	0.03172665629432676	1.0	1.0	90.0
accuracy	0.546013779527559	0.02893716019459158	1.0	1.0	90.0
gini_index	0.5588880760790051	0.016899565262704842	1.0	1.0	90.0
information_gain	0.5594669348755343	0.022283916015960158	11.0	1.0	90.0
gain_ratio	0.5541049460205875	0.02398983485993151	11.0	1.0	90.0
accuracy	0.5521292217327459	0.01537475815669555	11.0	1.0	90.0
gini_index	0.5587441746382144	0.014263314070435778	11.0	1.0	90.0
gain_ratio	0.557942057942058	0.027025320787726733	21.0	1.0	90.0
gini_index	0.5578999018645731	0.020739258940811543	21.0	1.0	90.0
information_gain	0.5532817569253806	0.022990302364397825	21.0	1.0	90.0
accuracy	0.553331706126434	0.01649046168704085	21.0	1.0	90.0
gain_ratio	0.5569524767412622	0.024384272555249283	31.0	1.0	90.0
information_gain	0.5538461538461539	0.01587210127412795	31.0	1.0	90.0
accuracy	0.5442477876106194	0.021407159419982225	31.0	1.0	90.0
gini_index	0.5529671407552722	0.017730049254535647	31.0	1.0	90.0
gain_ratio	0.5499119939653004	0.024586404766396723	41.0	1.0	90.0
information_gain	0.5542800099825306	0.032414839679728275	41.0	1.0	90.0
accuracy	0.5506889763779528	0.018893190290845047	41.0	1.0	90.0
gini_index	0.5591397849462365	0.025104645680728347	41.0	1.0	90.0
gain_ratio	0.5558035714285714	0.02120982032997372	51.0	1.0	90.0
gini_index	0.5531496062992126	0.0168863689823392	51.0	1.0	90.0
accuracy	0.5549033993641477	0.021508145633393136	51.0	1.0	90.0
information_gain	0.5560290799699172	0.02253451631239459	51.0	1.0	90.0
gain_ratio	0.5577114427860697	0.018095235502288448	60.0	1.0	90.0
gini_index	0.556575682382134	0.027017368971660828	60.0	1.0	90.0
information_gain	0.5546719681908548	0.03202756638534291	60.0	1.0	90.0
accuracy	0.5501721593703885	0.018289745719824346	60.0	1.0	90.0
information_gain	0.5509897268854923	0.014274385842455172	70.0	1.0	90.0
gain_ratio	0.5596883639105302	0.022908994345170797	70.0	1.0	90.0
gini_index	0.5540009818360334	0.028391248997003238	70.0	1.0	90.0
accuracy	0.5498400196898843	0.025565230633898102	70.0	1.0	90.0
gini_index	0.5512159174649963	0.021770524828302027	80.0	1.0	90.0
gain_ratio	0.5526778979129997	0.015454382472796414	80.0	1.0	90.0
information_gain	0.556167125344008	0.018173445826921823	80.0	1.0	90.0
accuracy	0.5546259842519685	0.030712359067736835	80.0	1.0	90.0
information_gain	0.558919189392044	0.012346091050579858	90.0	1.0	90.0
gain_ratio	0.5651191969887076	0.021729732479226584	90.0	1.0	90.0
gini_index	0.5547659887282529	0.018007743972519384	90.0	1.0	90.0
accuracy	0.5521292217327459	0.033824155410670985	90.0	1.0	90.0
gain_ratio	0.5521717423864204	0.03628929152675841	100.0	1.0	90.0
information_gain	0.5529793069060085	0.016392801612777706	100.0	1.0	90.0
accuracy	0.5467749876907927	0.014950496764652819	100.0	1.0	90.0
gini_index	0.5566756823211212	0.017384584124740497	100.0	1.0	90.0
gain_ratio	0.5526315789473685	0.02125542402598051	1.0	11.0	90.0
information_gain	0.557750107342207	0.01449281337487418	1.0	11.0	90.0
gini_index	0.5624214495182237	0.026802839377337552	1.0	11.0	90.0
accuracy	0.5543727823001461	0.01921816692235491	1.0	11.0	90.0
gain_ratio	0.5503527902501604	0.01946043629090379	11.0	11.0	90.0
information_gain	0.5459621993127147	0.02166771587230643	11.0	11.0	90.0
gini_index	0.5646787064258715	0.025190909922762714	11.0	11.0	90.0
accuracy	0.5521421107628004	0.020981909152261134	11.0	11.0	90.0
gain_ratio	0.5532601678502259	0.02075901226926921	21.0	11.0	90.0
gini_index	0.5481171548117155	0.020596544513890216	21.0	11.0	90.0
accuracy	0.5487190256194876	0.01710396652649623	21.0	11.0	90.0
information_gain	0.556720890410959	0.013986947312124066	21.0	11.0	90.0
gain_ratio	0.5611959561195956	0.0145071221557066	31.0	11.0	90.0
information_gain	0.5426737967914439	0.01755199720437875	31.0	11.0	90.0
gini_index	0.5611902766135792	0.021357490199057364	31.0	11.0	90.0
accuracy	0.5510803440318859	0.02318743079914517	31.0	11.0	90.0
gain_ratio	0.5537899935580846	0.0200607180678468	41.0	11.0	90.0
gini_index	0.5551131601005868	0.020990165929528064	41.0	11.0	90.0
accuracy	0.549800796812749	0.023978056345909392	41.0	11.0	90.0
information_gain	0.5565775401069518	0.017871851262224663	41.0	11.0	90.0
gini_index	0.5530573649926455	0.024849254823399305	51.0	11.0	90.0
gain_ratio	0.5482005141388174	0.017251456475656568	51.0	11.0	90.0
information_gain	0.5546706844597503	0.02535862245970473	51.0	11.0	90.0
accuracy	0.5553926701570681	0.025710019959620998	51.0	11.0	90.0
information_gain	0.5525976814083298	0.03363389252166961	60.0	11.0	90.0
gain_ratio	0.553236797274276	0.010512583785291149	60.0	11.0	90.0
gini_index	0.5623157894736842	0.017731653206431594	60.0	11.0	90.0
accuracy	0.5469995803608896	0.01807381076028364	60.0	11.0	90.0
gain_ratio	0.5544871794871795	0.018149149547908208	70.0	11.0	90.0
information_gain	0.5507587091258817	0.010591971211394925	70.0	11.0	90.0
gini_index	0.5560444165095327	0.016903014932804092	70.0	11.0	90.0
accuracy	0.550021017234132	0.026045330555839977	70.0	11.0	90.0
gain_ratio	0.5485457656116339	0.02209706371369763	80.0	11.0	90.0
information_gain	0.5475732307034423	0.013972933794810469	80.0	11.0	90.0
gini_index	0.5552521008403362	0.016339813011571867	80.0	11.0	90.0
accuracy	0.5541361256544503	0.022519800950763842	80.0	11.0	90.0
gain_ratio	0.5575848732273313	0.01922427504827851	90.0	11.0	90.0
information_gain	0.5487256371814093	0.01821817608775998	90.0	11.0	90.0
gini_index	0.5518689626207476	0.0146561797903489	90.0	11.0	90.0
accuracy	0.5494528619528619	0.016340598953345057	90.0	11.0	90.0
gain_ratio	0.5463498180261186	0.025086071869162455	100.0	11.0	90.0
accuracy	0.546694648478489	0.02575579242382147	100.0	11.0	90.0
gini_index	0.555113992888517	0.020326120480348833	100.0	11.0	90.0
information_gain	0.5470122081816234	0.012747850562673307	100.0	11.0	90.0
gini_index	0.5558955528355773	0.01790179199199924	1.0	21.0	90.0
gain_ratio	0.5564818674447687	0.022318986075400435	1.0	21.0	90.0
information_gain	0.5615128844555278	0.023177929085922647	1.0	21.0	90.0
accuracy	0.5482885085574573	0.024285647257598943	1.0	21.0	90.0
information_gain	0.5557172557172557	0.012010915963716605	11.0	21.0	90.0
gain_ratio	0.5603072451733444	0.019829178757998826	11.0	21.0	90.0
accuracy	0.5507128309572301	0.018916918711203143	11.0	21.0	90.0
gini_index	0.5497756017951856	0.012265981735082355	11.0	21.0	90.0
information_gain	0.5611779344670261	0.010940567913546917	21.0	21.0	90.0
gain_ratio	0.5573327793934358	0.019615745313879853	21.0	21.0	90.0
gini_index	0.5537426065674077	0.018894162504755285	21.0	21.0	90.0
accuracy	0.5418367346938775	0.025236866000977288	21.0	21.0	90.0
information_gain	0.5664932362122789	0.02247614256316426	31.0	21.0	90.0
gain_ratio	0.5634390651085142	0.014266206610798561	31.0	21.0	90.0
gini_index	0.5552835577315381	0.028196837110991874	31.0	21.0	90.0
accuracy	0.537787736809941	0.014184409610754536	31.0	21.0	90.0
gain_ratio	0.562695597746714	0.023448691139422426	41.0	21.0	90.0
gini_index	0.5491153142159854	0.021998918168159205	41.0	21.0	90.0
information_gain	0.563356875778978	0.018147574587513916	41.0	21.0	90.0
accuracy	0.5413012441362431	0.019743721261128624	41.0	21.0	90.0
gini_index	0.5536585365853659	0.016925016487784997	51.0	21.0	90.0
gain_ratio	0.5656061551258058	0.017867728916966575	51.0	21.0	90.0
information_gain	0.5622406639004149	0.02301222714312032	51.0	21.0	90.0
accuracy	0.5343107310120139	0.011793555290315543	51.0	21.0	90.0
gain_ratio	0.5578838174273859	0.016433513417113885	60.0	21.0	90.0
gini_index	0.5526046986721144	0.019286093032372796	60.0	21.0	90.0
information_gain	0.5641772415227793	0.01590303441387193	60.0	21.0	90.0
accuracy	0.5437487252702428	0.01888001124148801	60.0	21.0	90.0
gini_index	0.5542635658914729	0.016428836720557845	70.0	21.0	90.0
information_gain	0.5666111573688593	0.01642266048231658	70.0	21.0	90.0
gain_ratio	0.5655788817293702	0.020186759912716463	70.0	21.0	90.0
accuracy	0.5356270358306189	0.019358921231979808	70.0	21.0	90.0
information_gain	0.5646470955652717	0.02513751986001633	80.0	21.0	90.0
gain_ratio	0.5597758405977584	0.02160890439359643	80.0	21.0	90.0
gini_index	0.5599674200773773	0.022646705051526776	80.0	21.0	90.0
accuracy	0.5412507639030353	0.014197894604554397	80.0	21.0	90.0
information_gain	0.5550706566916043	0.014927852317652946	90.0	21.0	90.0
gain_ratio	0.557363370880267	0.02053404059043371	90.0	21.0	90.0
gini_index	0.5516188149053146	0.026526486659596872	90.0	21.0	90.0
accuracy	0.5339449541284403	0.02073947572920569	90.0	21.0	90.0
gain_ratio	0.5638474295190713	0.026186316721953068	100.0	21.0	90.0
gini_index	0.5472697636511817	0.02473368998727793	100.0	21.0	90.0
information_gain	0.5608641462401329	0.015301148836157864	100.0	21.0	90.0
accuracy	0.5462133550488599	0.011901660935695241	100.0	21.0	90.0
gain_ratio	0.5628606760098929	0.026314694311421697	1.0	31.0	90.0
information_gain	0.5635838150289018	0.025222152620991506	1.0	31.0	90.0
gini_index	0.5440790800887634	0.01826024881748963	1.0	31.0	90.0
accuracy	0.5358513431629974	0.022205131321588203	1.0	31.0	90.0
gain_ratio	0.5633889919604206	0.012870536870359309	11.0	31.0	90.0
gini_index	0.5393780290791599	0.016383453263323685	11.0	31.0	90.0
accuracy	0.5354330708661418	0.01841231916892624	11.0	31.0	90.0
information_gain	0.5656211308295501	0.019342939875175668	11.0	31.0	90.0
information_gain	0.5615083453533897	0.020023539048921644	21.0	31.0	90.0
gain_ratio	0.5634904301296563	0.015495077340901968	21.0	31.0	90.0
gini_index	0.5418012924071083	0.016676699711707318	21.0	31.0	90.0
accuracy	0.5367379895034315	0.014217753468008248	21.0	31.0	90.0
information_gain	0.5612518015235742	0.022189000461773658	31.0	31.0	90.0
gain_ratio	0.5615844852486074	0.01883783844770225	31.0	31.0	90.0
gini_index	0.5404968693193294	0.02254968629967951	31.0	31.0	90.0
accuracy	0.5311806256306761	0.018314026553802702	31.0	31.0	90.0
gini_index	0.5458030669895076	0.013758050534903076	41.0	31.0	90.0
gain_ratio	0.5647764900662252	0.023685898556765245	41.0	31.0	90.0
information_gain	0.5567244224422442	0.016792023447922088	41.0	31.0	90.0
accuracy	0.5232135647961244	0.017795463376454754	41.0	31.0	90.0
gini_index	0.5433420893109719	0.024680762194404262	51.0	31.0	90.0
gain_ratio	0.5643564356435643	0.02225977276495632	51.0	31.0	90.0
information_gain	0.5612476760999794	0.02001197531293044	51.0	31.0	90.0
accuracy	0.5341138473960436	0.02562192770898792	51.0	31.0	90.0
gini_index	0.5427877806999798	0.02598328009216918	60.0	31.0	90.0
gain_ratio	0.5663844724344415	0.017302812955783915	60.0	31.0	90.0
information_gain	0.5608345383185293	0.016658561857556525	60.0	31.0	90.0
accuracy	0.5303856248738138	0.017014002316112553	60.0	31.0	90.0
gini_index	0.5446842848497074	0.017659010839098526	70.0	31.0	90.0
information_gain	0.556722256536957	0.024774535446364168	70.0	31.0	90.0
gain_ratio	0.564921681780709	0.019132888879853673	70.0	31.0	90.0
accuracy	0.5240598463404772	0.01568512930721892	70.0	31.0	90.0
gini_index	0.5433245808927489	0.014337472361869807	80.0	31.0	90.0
information_gain	0.5599421248449773	0.016808716298085998	80.0	31.0	90.0
gain_ratio	0.553763440860215	0.015893803823049904	80.0	31.0	90.0
accuracy	0.5400929105231267	0.019027193877800743	80.0	31.0	90.0
gini_index	0.5416919038966284	0.018352955860987546	90.0	31.0	90.0
information_gain	0.5634937022506711	0.015891517886234916	90.0	31.0	90.0
gain_ratio	0.5614432989690722	0.01752635941799006	90.0	31.0	90.0
accuracy	0.5324858757062146	0.026558006712153415	90.0	31.0	90.0
gini_index	0.5410696266397578	0.026886898019458583	100.0	31.0	90.0
information_gain	0.5610915856936117	0.03269375698940592	100.0	31.0	90.0
gain_ratio	0.5643728042984087	0.01907766723461055	100.0	31.0	90.0
accuracy	0.5324307940998182	0.016035598376574152	100.0	31.0	90.0
gini_index	0.5472115965371451	0.018764559644289674	1.0	41.0	90.0
information_gain	0.5624486442070665	0.01795685488528508	1.0	41.0	90.0
gain_ratio	0.5631568102204821	0.020978681008234877	1.0	41.0	90.0
accuracy	0.5362610797743755	0.02712637838846571	1.0	41.0	90.0
gain_ratio	0.563360032860957	0.016572815796943405	11.0	41.0	90.0
information_gain	0.5593743568635522	0.014690797927011568	11.0	41.0	90.0
gini_index	0.5458937198067633	0.021352296497218932	11.0	41.0	90.0
accuracy	0.5311996779388084	0.025495177852107184	11.0	41.0	90.0
gain_ratio	0.5629888843145328	0.016448584569687497	21.0	41.0	90.0
gini_index	0.5475040257648953	0.02503951025832015	21.0	41.0	90.0
accuracy	0.5259557344064386	0.018420493003544782	21.0	41.0	90.0
information_gain	0.5548679867986799	0.0308352277400302	21.0	41.0	90.0
gain_ratio	0.55523435886847	0.028074298242382164	31.0	41.0	90.0
information_gain	0.5596876926237929	0.019076732680077604	31.0	41.0	90.0
gini_index	0.5413730622105899	0.020453283190380867	31.0	41.0	90.0
accuracy	0.541095890410959	0.023019081504826216	31.0	41.0	90.0
gain_ratio	0.5616635783405395	0.01811508036901248	41.0	41.0	90.0
gini_index	0.5429836923696396	0.027079916688183846	41.0	41.0	90.0
information_gain	0.5696645400288125	0.017774084316997018	41.0	41.0	90.0
accuracy	0.538244766505636	0.02270887808764367	41.0	41.0	90.0
gini_index	0.5423387096774194	0.030029082843338953	51.0	41.0	90.0
information_gain	0.5649845520082389	0.021256555782082166	51.0	41.0	90.0
gain_ratio	0.5607843137254902	0.019091457060520813	51.0	41.0	90.0
accuracy	0.5298266827891979	0.020831708464246874	51.0	41.0	90.0
information_gain	0.5641342392423306	0.017565465655878673	60.0	41.0	90.0
gini_index	0.5445763735157979	0.021744566814913158	60.0	41.0	90.0
gain_ratio	0.5572927381197285	0.020263553899940334	60.0	41.0	90.0
accuracy	0.5301810865191147	0.021328692758149255	60.0	41.0	90.0
gain_ratio	0.5548466762708376	0.015467967952094567	70.0	41.0	90.0
accuracy	0.5330378726833199	0.02239763818316264	70.0	41.0	90.0
gini_index	0.5493354812726541	0.01039231366063356	70.0	41.0	90.0
information_gain	0.5646356525319062	0.023705347194367548	70.0	41.0	90.0
gain_ratio	0.5657624332100287	0.016732049782039987	80.0	41.0	90.0
information_gain	0.554323269665229	0.012748812952597532	80.0	41.0	90.0
gini_index	0.5501207729468599	0.01830944368548897	80.0	41.0	90.0
accuracy	0.5316837658418829	0.018418792136564985	80.0	41.0	90.0
gini_index	0.5428571428571428	0.020560715498824492	90.0	41.0	90.0
gain_ratio	0.561216105176664	0.01887985927022273	90.0	41.0	90.0
information_gain	0.5639654463183875	0.01854168517657052	90.0	41.0	90.0
accuracy	0.536742500503322	0.018853784190355206	90.0	41.0	90.0
gini_index	0.5443929937588081	0.017289606351689718	100.0	41.0	90.0
information_gain	0.5607399794450154	0.018144956848309666	100.0	41.0	90.0
gain_ratio	0.5657272166220942	0.012075480648587803	100.0	41.0	90.0
accuracy	0.5345417925478348	0.015572073238394773	100.0	41.0	90.0
information_gain	0.5548492925979086	0.02575959822812107	1.0	51.0	90.0
gain_ratio	0.5595823095823096	0.02459123165866503	1.0	51.0	90.0
accuracy	0.5400361228175797	0.025750514573761853	1.0	51.0	90.0
gini_index	0.5497287522603979	0.022912213796791817	1.0	51.0	90.0
gain_ratio	0.5573300573300574	0.02235436548904406	11.0	51.0	90.0
gini_index	0.5515577889447236	0.015557001463213042	11.0	51.0	90.0
accuracy	0.535448885318337	0.026849386094003506	11.0	51.0	90.0
information_gain	0.5533442757488716	0.014443817710454063	11.0	51.0	90.0
gain_ratio	0.5653153153153153	0.015605571880453674	21.0	51.0	90.0
gini_index	0.5462032944957814	0.020391053581959268	21.0	51.0	90.0
information_gain	0.5564449917898193	0.02612492003028986	21.0	51.0	90.0
accuracy	0.5259036144578313	0.02098940657969987	21.0	51.0	90.0
gini_index	0.5479534510433387	0.022382649779733244	31.0	51.0	90.0
information_gain	0.560008178286649	0.02145004422859104	31.0	51.0	90.0
gain_ratio	0.5630252100840336	0.016428994588674438	31.0	51.0	90.0
accuracy	0.5338149709010637	0.01330860172961023	31.0	51.0	90.0
gini_index	0.5502209722780234	0.01879802674156856	41.0	51.0	90.0
gain_ratio	0.56299938537185	0.01096909411199756	41.0	51.0	90.0
information_gain	0.5650748104119697	0.015605612698487885	41.0	51.0	90.0
accuracy	0.5335341365461848	0.01607727872459269	41.0	51.0	90.0
gini_index	0.5503113074914642	0.020053389076393438	51.0	51.0	90.0
information_gain	0.5620258355546442	0.018553215870372137	51.0	51.0	90.0
gain_ratio	0.5619732785200411	0.02110905044858302	51.0	51.0	90.0
accuracy	0.5320216823930938	0.021731668329436522	51.0	51.0	90.0
information_gain	0.5595727198027938	0.021829455480941503	60.0	51.0	90.0
gain_ratio	0.56299938537185	0.017163018188601137	60.0	51.0	90.0
gini_index	0.5495278280088407	0.018506209604779545	60.0	51.0	90.0
accuracy	0.5315261044176707	0.01880970393641027	60.0	51.0	90.0
gain_ratio	0.5657166290752512	0.015924544249085935	70.0	51.0	90.0
gini_index	0.5552425035218354	0.01996613185769996	70.0	51.0	90.0
information_gain	0.5645128205128205	0.024584963548079583	70.0	51.0	90.0
accuracy	0.5329185066238459	0.020624046627617968	70.0	51.0	90.0
information_gain	0.5583350420340373	0.02717757172898966	80.0	51.0	90.0
gain_ratio	0.560008178286649	0.02019665387108334	80.0	51.0	90.0
gini_index	0.5428800964049005	0.025045829582940566	80.0	51.0	90.0
accuracy	0.5314067830624122	0.015926347885367394	80.0	51.0	90.0
gain_ratio	0.5643280834526488	0.020194420437190344	90.0	51.0	90.0
gini_index	0.5462758482232484	0.021435199603279415	90.0	51.0	90.0
accuracy	0.5343373493975904	0.01677067404901313	90.0	51.0	90.0
information_gain	0.5564218301189988	0.01803383414149898	90.0	51.0	90.0
gain_ratio	0.5587873822204015	0.012645090346955483	100.0	51.0	90.0
gini_index	0.5551094157799639	0.019744824480919954	100.0	51.0	90.0
accuracy	0.536560867818401	0.01947826140476528	100.0	51.0	90.0
information_gain	0.5565324064608465	0.021521457287163554	100.0	51.0	90.0
gain_ratio	0.5576451349141456	0.018070057547959796	1.0	60.0	90.0
gini_index	0.550230599558853	0.021362471349491933	1.0	60.0	90.0
accuracy	0.5367027677496992	0.02391483326168428	1.0	60.0	90.0
information_gain	0.562128966223132	0.019508239747169625	1.0	60.0	90.0
gain_ratio	0.5640816326530612	0.019624142812340983	11.0	60.0	90.0
gini_index	0.5467308463698355	0.021754304052584085	11.0	60.0	90.0
accuracy	0.5367809180196432	0.026599243274195668	11.0	60.0	90.0
information_gain	0.5546492659053833	0.021371856530120775	11.0	60.0	90.0
gain_ratio	0.561360376971932	0.019277144007313004	21.0	60.0	90.0
information_gain	0.5624872161996318	0.021504335188124425	21.0	60.0	90.0
gini_index	0.5555555555555556	0.015340950678339687	21.0	60.0	90.0
accuracy	0.5349769492884345	0.01334780280917222	21.0	60.0	90.0
gain_ratio	0.5609157808667212	0.016131547459874128	31.0	60.0	90.0
information_gain	0.5561694290976059	0.022376672133919893	31.0	60.0	90.0
gini_index	0.5457647531112003	0.018368066308378807	31.0	60.0	90.0
accuracy	0.5286803048535901	0.019917517155432257	31.0	60.0	90.0
gain_ratio	0.5581777139339216	0.01585104366228387	41.0	60.0	90.0
gini_index	0.5489370236662655	0.034295794142298316	41.0	60.0	90.0
accuracy	0.5364729458917835	0.015978826829521037	41.0	60.0	90.0
information_gain	0.5568507157464213	0.029529941251210865	41.0	60.0	90.0
gain_ratio	0.5630354957160343	0.013983888195334422	51.0	60.0	90.0
information_gain	0.5638928644448988	0.01719779379454686	51.0	60.0	90.0
gini_index	0.5584754262788365	0.027101027074166062	51.0	60.0	90.0
accuracy	0.5317826348506116	0.02209572579554185	51.0	60.0	90.0
information_gain	0.558077709611452	0.034719870254313855	60.0	60.0	90.0
gain_ratio	0.5616438356164384	0.022215164260801	60.0	60.0	90.0
gini_index	0.5479727017262144	0.027463851372502113	60.0	60.0	90.0
accuracy	0.5401284109149278	0.01720575571738972	60.0	60.0	90.0
information_gain	0.5590583418628454	0.020046989541777614	70.0	60.0	90.0
gain_ratio	0.5604418081407241	0.02035459267575686	70.0	60.0	90.0
gini_index	0.5522567703109328	0.01771889898388444	70.0	60.0	90.0
accuracy	0.5346971520256719	0.019496796723639458	70.0	60.0	90.0
gini_index	0.553750501403931	0.019143423523269424	80.0	60.0	90.0
information_gain	0.5626666666666666	0.018025780937693782	80.0	60.0	90.0
gain_ratio	0.5567833026396563	0.018713437635054977	80.0	60.0	90.0
accuracy	0.5370890136327185	0.019363829645625455	80.0	60.0	90.0
information_gain	0.5597548518896833	0.02672521253696694	90.0	60.0	90.0
gini_index	0.549338146811071	0.013412440857382635	90.0	60.0	90.0
gain_ratio	0.5667279787451461	0.022824544299516063	90.0	60.0	90.0
accuracy	0.537382240930046	0.02785800972466007	90.0	60.0	90.0
information_gain	0.5640449438202247	0.018210596742580187	100.0	60.0	90.0
gain_ratio	0.5628325828898895	0.011842351807256755	100.0	60.0	90.0
gini_index	0.5468593216937587	0.019944006426536022	100.0	60.0	90.0
accuracy	0.5376904570970329	0.02069599272412839	100.0	60.0	90.0
gini_index	0.5586939102564102	0.012706658270038227	1.0	70.0	90.0
information_gain	0.5576571079926784	0.019287079755910857	1.0	70.0	90.0
gain_ratio	0.5591112922951488	0.022842784475803315	1.0	70.0	90.0
accuracy	0.5342685370741483	0.023452319076328835	1.0	70.0	90.0
gini_index	0.5566018833901022	0.018602701710302937	11.0	70.0	90.0
gain_ratio	0.5546047269763651	0.02276475361304598	11.0	70.0	90.0
information_gain	0.5594874923733985	0.026932369705570364	11.0	70.0	90.0
accuracy	0.5383536951732425	0.023982894930472946	11.0	70.0	90.0
gain_ratio	0.5619784245878282	0.021931490432815448	21.0	70.0	90.0
information_gain	0.5643584521384929	0.018189852142858044	21.0	70.0	90.0
gini_index	0.5504807692307693	0.014049211821045253	21.0	70.0	90.0
accuracy	0.5370592948717948	0.01356700403494313	21.0	70.0	90.0
gain_ratio	0.561050061050061	0.01624521676904529	31.0	70.0	90.0
gini_index	0.5460012026458209	0.021564133714894348	31.0	70.0	90.0
accuracy	0.5437048917401764	0.021760102256857414	31.0	70.0	90.0
information_gain	0.562283384301733	0.013323927879984477	31.0	70.0	90.0
gain_ratio	0.5612140965573437	0.021393508588680988	41.0	70.0	90.0
gini_index	0.5440320962888666	0.027011523942546065	41.0	70.0	90.0
information_gain	0.5557817589576547	0.017682201611434693	41.0	70.0	90.0
accuracy	0.5388621794871795	0.015405104515022717	41.0	70.0	90.0
gain_ratio	0.5659686928237446	0.01856632624608058	51.0	70.0	90.0
gini_index	0.544980965738329	0.02630777190997572	51.0	70.0	90.0
accuracy	0.5374449339207048	0.02034125784791671	51.0	70.0	90.0
information_gain	0.5629327902240326	0.021753218305771548	51.0	70.0	90.0
information_gain	0.5543766578249337	0.017489893874218627	60.0	70.0	90.0
gain_ratio	0.5562106119129905	0.018262757029872068	60.0	70.0	90.0
gini_index	0.5505707991187663	0.01271372690524868	60.0	70.0	90.0
accuracy	0.5415748347024645	0.014191942523660123	60.0	70.0	90.0
gini_index	0.5513925065117211	0.020517434436704802	70.0	70.0	90.0
gain_ratio	0.5582198740093477	0.018575538662681603	70.0	70.0	90.0
information_gain	0.5676500508646999	0.013062192296758767	70.0	70.0	90.0
accuracy	0.5366439727673208	0.009926761181167554	70.0	70.0	90.0
gini_index	0.5494791666666666	0.015611436333182785	80.0	70.0	90.0
gain_ratio	0.5579783982066435	0.023992139209544155	80.0	70.0	90.0
information_gain	0.5612929457206749	0.014295734676686697	80.0	70.0	90.0
accuracy	0.5362434921906287	0.024436182815319844	80.0	70.0	90.0
gini_index	0.5510817307692307	0.011247269510550715	90.0	70.0	90.0
information_gain	0.5567094278151089	0.02715445700611478	90.0	70.0	90.0
gain_ratio	0.5660492570730714	0.019850729330411297	90.0	70.0	90.0
accuracy	0.5322386864237084	0.02156712832528116	90.0	70.0	90.0
information_gain	0.5622587852935202	0.014351659937119001	100.0	70.0	90.0
gain_ratio	0.561189167175728	0.018501726280243526	100.0	70.0	90.0
gini_index	0.5571371291098637	0.0173327855835455	100.0	70.0	90.0
accuracy	0.5375525736030443	0.0223192000379591	100.0	70.0	90.0
information_gain	0.5597318163348233	0.016917127344280684	1.0	80.0	90.0
gain_ratio	0.5531135531135531	0.011398665739857537	1.0	80.0	90.0
gini_index	0.5633266533066132	0.020581734002430605	1.0	80.0	90.0
accuracy	0.5427427427427427	0.020698543477186023	1.0	80.0	90.0
gini_index	0.5607214428857715	0.020039215033890997	11.0	80.0	90.0
gain_ratio	0.555171009771987	0.019777211309586873	11.0	80.0	90.0
information_gain	0.5629961327091391	0.013995999413940526	11.0	80.0	90.0
accuracy	0.5412329863891113	0.01286715803896443	11.0	80.0	90.0
gain_ratio	0.5612182741116751	0.018332798637332757	21.0	80.0	90.0
information_gain	0.5591529220118102	0.016194613450448755	21.0	80.0	90.0
gini_index	0.5533747246144602	0.022730845169414687	21.0	80.0	90.0
accuracy	0.5354425310372447	0.017834560746225338	21.0	80.0	90.0
gain_ratio	0.5641025641025641	0.015610832001071754	31.0	80.0	90.0
information_gain	0.569305923061266	0.01850470040320397	31.0	80.0	90.0
gini_index	0.5510612735282339	0.0204381265948341	31.0	80.0	90.0
accuracy	0.5340272217774219	0.020227240357113475	31.0	80.0	90.0
gain_ratio	0.5539495114006515	0.01999749585906917	41.0	80.0	90.0
information_gain	0.5601220752797559	0.017484689275027204	41.0	80.0	90.0
gini_index	0.5587822952132986	0.020774896700126035	41.0	80.0	90.0
accuracy	0.539031224979984	0.02215090236111579	41.0	80.0	90.0
gini_index	0.5580276608538786	0.022961524334776277	51.0	80.0	90.0
gain_ratio	0.5593807292727643	0.015286973476591493	51.0	80.0	90.0
information_gain	0.5526155098717688	0.021924240317232228	51.0	80.0	90.0
accuracy	0.539431545236189	0.025842013364678566	51.0	80.0	90.0
gain_ratio	0.5671763506625892	0.015752583157412677	60.0	80.0	90.0
gini_index	0.5441441441441441	0.021043860390384885	60.0	80.0	90.0
information_gain	0.5615321923390383	0.02329411111341284	60.0	80.0	90.0
accuracy	0.5401401401401401	0.011375377949185453	60.0	80.0	90.0
information_gain	0.5638622937461805	0.017351679100446667	70.0	80.0	90.0
