# Generated by Log[com.rapidminer.datatable.SimpleDataTable]
# Criterion	PerformancMainCrit	StdDeviation	Minimal size for split	Minimal leaf size	Minimal gain
accuracy	0.5517885744794447	0.013200041057301692	11.0	100.0	10.0
information_gain	0.5639746528245921	0.015475493464113772	11.0	100.0	10.0
gain_ratio	0.5559908145346482	0.01440091271013915	11.0	100.0	10.0
gain_ratio	0.5613774476704929	0.021167271078214478	21.0	100.0	10.0
information_gain	0.5608900876601484	0.017466348828525408	21.0	100.0	10.0
accuracy	0.5463518740829665	0.008545836702808405	21.0	100.0	10.0
gini_index	0.5570228091236494	0.020075008076671987	21.0	100.0	10.0
gain_ratio	0.5624494200161856	0.013903419129489177	31.0	100.0	10.0
gini_index	0.5608162176580421	0.018470245965306425	31.0	100.0	10.0
accuracy	0.5516275346851655	0.027129419249210276	31.0	100.0	10.0
information_gain	0.5638885148781473	0.009961056480906682	31.0	100.0	10.0
gain_ratio	0.56455525606469	0.019543425643873045	41.0	100.0	10.0
gini_index	0.560891023075897	0.015893081699154706	41.0	100.0	10.0
accuracy	0.5451027488657593	0.01739437731647556	41.0	100.0	10.0
information_gain	0.5578762969950142	0.008046927502591821	41.0	100.0	10.0
gini_index	0.5661686232657417	0.011296786945149826	51.0	100.0	10.0
information_gain	0.5606570620708227	0.020333519241621797	51.0	100.0	10.0
gain_ratio	0.5601402373247033	0.015345199632443181	51.0	100.0	10.0
accuracy	0.551093916755603	0.013707719084065659	51.0	100.0	10.0
gain_ratio	0.5649946062567421	0.013286171526437632	60.0	100.0	10.0
gini_index	0.5645505468124833	0.012953408753145748	60.0	100.0	10.0
information_gain	0.5634106853750674	0.020306219414323392	60.0	100.0	10.0
accuracy	0.5548146172312617	0.01650382266800015	60.0	100.0	10.0
gain_ratio	0.5598705501618123	0.015155934661294881	70.0	100.0	10.0
information_gain	0.5589702116188165	0.011858181815484184	70.0	100.0	10.0
gini_index	0.5569789164665065	0.017359223739410484	70.0	100.0	10.0
accuracy	0.5489123181636194	0.017076121092851754	70.0	100.0	10.0
gain_ratio	0.5575340617833535	0.01435986637586354	80.0	100.0	10.0
gini_index	0.5614994663820705	0.011345435300829782	80.0	100.0	10.0
accuracy	0.5488260405549626	0.019476812809187952	80.0	100.0	10.0
information_gain	0.5600161659706319	0.015333695919718188	80.0	100.0	10.0
gain_ratio	0.5599028602266595	0.011630110186669027	90.0	100.0	10.0
information_gain	0.5588394062078272	0.011212617170142884	90.0	100.0	10.0
gini_index	0.560949586556415	0.015102769307118933	90.0	100.0	10.0
accuracy	0.552368245496998	0.017247986524834683	90.0	100.0	10.0
gini_index	0.5554072096128171	0.016396383310613726	100.0	100.0	10.0
gain_ratio	0.5549273021001615	0.01768178822829779	100.0	100.0	10.0
information_gain	0.5626263988135365	0.020098230877160894	100.0	100.0	10.0
accuracy	0.5466559871846215	0.017313264575095976	100.0	100.0	10.0
gini_index	0.5654212912302642	0.014290707473241704	1.0	1.0	20.0
gain_ratio	0.5677347715736041	0.0124015467286165	1.0	1.0	20.0
information_gain	0.5721092757306226	0.009651854857069092	1.0	1.0	20.0
accuracy	0.5616888193901486	0.020806464952914393	1.0	1.0	20.0
gini_index	0.5616224648985959	0.013856172222541334	11.0	1.0	20.0
gain_ratio	0.5723830734966593	0.023115513140584118	11.0	1.0	20.0
information_gain	0.5638331741483604	0.011975776748541243	11.0	1.0	20.0
gain_ratio	0.5674778761061947	0.012579387574703272	21.0	1.0	20.0
accuracy	0.5630658757414924	0.01257215309045239	11.0	1.0	20.0
gini_index	0.567373674360574	0.008551568479247984	21.0	1.0	20.0
accuracy	0.5711589872621481	0.01666364352268151	21.0	1.0	20.0
information_gain	0.5655150453749404	0.019488798405497415	21.0	1.0	20.0
gain_ratio	0.5642165423083029	0.01990138322915751	31.0	1.0	20.0
gini_index	0.567336135762105	0.012417921040411868	31.0	1.0	20.0
accuracy	0.5680640602920396	0.017980514740645055	31.0	1.0	20.0
information_gain	0.5703891173679215	0.019602851265314407	31.0	1.0	20.0
gain_ratio	0.5678696901948259	0.023220633642455885	41.0	1.0	20.0
information_gain	0.5636017151024297	0.015696958790701175	41.0	1.0	20.0
gini_index	0.5633296892081837	0.022610128766130336	41.0	1.0	20.0
accuracy	0.570040739580069	0.011378253784091057	41.0	1.0	20.0
gini_index	0.562157935887412	0.014244980525365391	51.0	1.0	20.0
gain_ratio	0.5700682431360101	0.010290087074723238	51.0	1.0	20.0
information_gain	0.5674389082830847	0.014202245036705571	51.0	1.0	20.0
accuracy	0.5656865811698467	0.013569699490612881	51.0	1.0	20.0
gain_ratio	0.5701879046265593	0.02629669760371222	60.0	1.0	20.0
information_gain	0.5738853503184713	0.0195427515114865	60.0	1.0	20.0
gini_index	0.5661111976327675	0.02426378157778855	60.0	1.0	20.0
accuracy	0.5707332391270216	0.021348295611277577	60.0	1.0	20.0
gain_ratio	0.5685311361115513	0.020542574944302026	70.0	1.0	20.0
gini_index	0.5621596390228722	0.019267346492891264	70.0	1.0	20.0
information_gain	0.5667783628530397	0.020402542102182116	70.0	1.0	20.0
accuracy	0.566126013724267	0.014592254675314107	70.0	1.0	20.0
gain_ratio	0.5705638738451736	0.017332610412218157	80.0	1.0	20.0
information_gain	0.5690669209982515	0.011138485237316932	80.0	1.0	20.0
gini_index	0.5679224636548382	0.016967599229489417	80.0	1.0	20.0
accuracy	0.5686121107807854	0.01816340695311127	80.0	1.0	20.0
gain_ratio	0.5705229793977813	0.014728948574253293	90.0	1.0	20.0
information_gain	0.5727908455181182	0.01816648166886491	90.0	1.0	20.0
gini_index	0.5677621283255087	0.013774692372450709	90.0	1.0	20.0
gain_ratio	0.5760938490805326	0.02168087173750209	100.0	1.0	20.0
accuracy	0.5708926059090198	0.010534700772458586	90.0	1.0	20.0
information_gain	0.5698173153296267	0.01593264858661952	100.0	1.0	20.0
gini_index	0.56427901157335	0.020308569853796244	100.0	1.0	20.0
accuracy	0.5667454688731285	0.014076991532621184	100.0	1.0	20.0
gain_ratio	0.5662344983089064	0.010882467555708233	1.0	11.0	20.0
gini_index	0.5585447449121829	0.017345915236655855	1.0	11.0	20.0
accuracy	0.5556636553161918	0.01591708103284536	1.0	11.0	20.0
information_gain	0.562605752961083	0.013330758299938822	1.0	11.0	20.0
information_gain	0.5628961825609241	0.012682814850339967	11.0	11.0	20.0
gain_ratio	0.568242766407904	0.010652651365412479	11.0	11.0	20.0
gini_index	0.5610708310094813	0.016763211650376583	11.0	11.0	20.0
accuracy	0.5503552026744672	0.0108044559126715	11.0	11.0	20.0
gain_ratio	0.5645730416372619	0.016037678455714976	21.0	11.0	20.0
gini_index	0.5624303232998885	0.012890190743310036	21.0	11.0	20.0
information_gain	0.571005081874647	0.01813542623846902	21.0	11.0	20.0
gain_ratio	0.5689874311537918	0.013430298495740525	31.0	11.0	20.0
accuracy	0.547526403557532	0.013811250750718833	21.0	11.0	20.0
information_gain	0.5624647490129724	0.01932125577448597	31.0	11.0	20.0
accuracy	0.5556481867444769	0.017830231619628618	31.0	11.0	20.0
gini_index	0.555199330917201	0.013734768466506104	31.0	11.0	20.0
gain_ratio	0.5629754860524091	0.021917483847520833	41.0	11.0	20.0
gini_index	0.5589629216615556	0.011188426349043174	41.0	11.0	20.0
information_gain	0.5606635737382257	0.018117761084059263	41.0	11.0	20.0
accuracy	0.5588235294117647	0.016161248047910155	41.0	11.0	20.0
gain_ratio	0.5632054176072234	0.011672401238398262	51.0	11.0	20.0
gini_index	0.5535913140311804	0.01761976298794704	51.0	11.0	20.0
information_gain	0.5651438240270727	0.014225841979655903	51.0	11.0	20.0
accuracy	0.5560955290197167	0.02617348430788998	51.0	11.0	20.0
information_gain	0.5581461071075314	0.01659617297090398	60.0	11.0	20.0
gain_ratio	0.5625442697265902	0.015483102147058418	60.0	11.0	20.0
gini_index	0.5576788952434091	0.011127400089548366	60.0	11.0	20.0
accuracy	0.5506803665648431	0.0174545597789673	60.0	11.0	20.0
gain_ratio	0.5646643109540636	0.02234867767296867	70.0	11.0	20.0
information_gain	0.5599039276631816	0.015190845208957356	70.0	11.0	20.0
gini_index	0.5678461967121761	0.015352136865086564	70.0	11.0	20.0
accuracy	0.5485261401557285	0.01230808314140906	70.0	11.0	20.0
gain_ratio	0.5611032531824611	0.0170127362340417	80.0	11.0	20.0
information_gain	0.5632670334320778	0.0109309919042097	80.0	11.0	20.0
gini_index	0.5524884985361773	0.0190214193267437	80.0	11.0	20.0
accuracy	0.55370061213133	0.020758458031610756	80.0	11.0	20.0
gain_ratio	0.5615590263120867	0.016309549174830996	90.0	11.0	20.0
information_gain	0.5691263782866837	0.018578588933841116	90.0	11.0	20.0
gini_index	0.5557260426837773	0.019025871910290915	90.0	11.0	20.0
accuracy	0.556976097832129	0.017735519989445843	90.0	11.0	20.0
gain_ratio	0.5663092550790068	0.019023643576566086	100.0	11.0	20.0
information_gain	0.5575433159599944	0.015377998047073318	100.0	11.0	20.0
accuracy	0.5491586705604228	0.017297824982676423	100.0	11.0	20.0
gini_index	0.5559576837416481	0.021229487266455925	100.0	11.0	20.0
gini_index	0.5543066088840737	0.019372822147067478	1.0	21.0	20.0
gain_ratio	0.5707599118942731	0.019940919654608497	1.0	21.0	20.0
information_gain	0.5720368081307513	0.012016914916688739	1.0	21.0	20.0
accuracy	0.5488416203766427	0.016059497169173407	1.0	21.0	20.0
gain_ratio	0.5708980882959703	0.01604226205518555	11.0	21.0	20.0
gini_index	0.561873815326293	0.010831956458589476	11.0	21.0	20.0
accuracy	0.5450346420323325	0.019280245334820492	11.0	21.0	20.0
information_gain	0.5703662902781603	0.018633398096677026	11.0	21.0	20.0
gain_ratio	0.5693320532162941	0.017492210435993395	21.0	21.0	20.0
information_gain	0.5710949306223382	0.013142050222900024	21.0	21.0	20.0
gini_index	0.554127198917456	0.015635528960419372	21.0	21.0	20.0
accuracy	0.5527243155326647	0.01613159392144595	21.0	21.0	20.0
gain_ratio	0.571939477303989	0.017310283112655055	31.0	21.0	20.0
gini_index	0.5570906135717189	0.01280081787441469	31.0	21.0	20.0
accuracy	0.5487242128121607	0.015385177363465112	31.0	21.0	20.0
information_gain	0.5706028075970272	0.01219828417962624	31.0	21.0	20.0
information_gain	0.5658201784488676	0.017258802769646836	41.0	21.0	20.0
gain_ratio	0.570878062207542	0.021941066036525167	41.0	21.0	20.0
gini_index	0.5610516330126033	0.015917166704670627	41.0	21.0	20.0
accuracy	0.5501692620176033	0.02158287634027109	41.0	21.0	20.0
information_gain	0.5652293326009338	0.016457198805481684	51.0	21.0	20.0
gain_ratio	0.566909641039747	0.013431417934844739	51.0	21.0	20.0
gini_index	0.5562026002166848	0.014254442977637225	51.0	21.0	20.0
accuracy	0.5508933405522469	0.019167474650237847	51.0	21.0	20.0
information_gain	0.5688186813186813	0.013963614760690492	60.0	21.0	20.0
gain_ratio	0.5718608169440242	0.013352757262569405	60.0	21.0	20.0
gini_index	0.5571815718157181	0.017262924432948537	60.0	21.0	20.0
accuracy	0.5517053947547221	0.013674596467892456	60.0	21.0	20.0
gain_ratio	0.5644163343874604	0.02025805458205642	70.0	21.0	20.0
gini_index	0.5590146182999458	0.013026780539850485	70.0	21.0	20.0
accuracy	0.544653747120206	0.009713224808257781	70.0	21.0	20.0
information_gain	0.5689323059988993	0.018844244018478534	70.0	21.0	20.0
gain_ratio	0.56873537911105	0.018533820659448905	80.0	21.0	20.0
information_gain	0.5652772045673408	0.012360761703436366	80.0	21.0	20.0
gini_index	0.5607577807848444	0.012793983965691504	80.0	21.0	20.0
accuracy	0.5492136659436009	0.011606052182034674	80.0	21.0	20.0
gain_ratio	0.565026120428925	0.01822831200212828	90.0	21.0	20.0
gini_index	0.5585329543916633	0.017891171403794877	90.0	21.0	20.0
information_gain	0.5656232839099395	0.01758141250727336	90.0	21.0	20.0
accuracy	0.5486101694915254	0.01797669074779341	90.0	21.0	20.0
gain_ratio	0.565211403387963	0.012168948716529803	100.0	21.0	20.0
information_gain	0.5618995333516332	0.015383968711450417	100.0	21.0	20.0
gini_index	0.5578120769022475	0.021111701630198352	100.0	21.0	20.0
accuracy	0.5460579788675156	0.014560837313893973	100.0	21.0	20.0
gain_ratio	0.566117390712243	0.01448529666789083	1.0	31.0	20.0
information_gain	0.5661534268973974	0.009337956611517123	1.0	31.0	20.0
gini_index	0.5628194780737154	0.021532289370328885	1.0	31.0	20.0
accuracy	0.5483784147490244	0.014266042253592967	1.0	31.0	20.0
information_gain	0.5637949836423118	0.013793523269162564	11.0	31.0	20.0
gain_ratio	0.566466902751294	0.011256271917982747	11.0	31.0	20.0
accuracy	0.5464819050181623	0.01343710645199736	11.0	31.0	20.0
gini_index	0.5698534355250773	0.014386488030685289	11.0	31.0	20.0
gini_index	0.5572119258662369	0.014986968154031173	21.0	31.0	20.0
gain_ratio	0.5694614860259032	0.017716350690140804	21.0	31.0	20.0
information_gain	0.5609756097560976	0.013745642445922152	21.0	31.0	20.0
accuracy	0.551473556721841	0.014797657021259429	21.0	31.0	20.0
gini_index	0.5629699248120301	0.011099356571473222	31.0	31.0	20.0
gain_ratio	0.5678810206030837	0.013688560118236855	31.0	31.0	20.0
information_gain	0.5653772813947153	0.01039433252235494	31.0	31.0	20.0
accuracy	0.5485084654662725	0.013024585948700786	31.0	31.0	20.0
gain_ratio	0.562355186043342	0.01428222609652388	41.0	31.0	20.0
gini_index	0.5565264148407044	0.02397984636269285	41.0	31.0	20.0
accuracy	0.5463585057780167	0.013251536017059513	41.0	31.0	20.0
information_gain	0.5662125340599455	0.014168755828073526	41.0	31.0	20.0
gain_ratio	0.5675970047651464	0.010102280825220366	51.0	31.0	20.0
information_gain	0.5676117775354417	0.020586870149204333	51.0	31.0	20.0
gini_index	0.5672844480257857	0.01680477436954342	51.0	31.0	20.0
accuracy	0.5557945684323743	0.015082696694876482	51.0	31.0	20.0
gain_ratio	0.5632497273718647	0.014650159201698326	60.0	31.0	20.0
gini_index	0.5597906321299154	0.013956539042154355	60.0	31.0	20.0
accuracy	0.5491671144545943	0.015532482163025177	60.0	31.0	20.0
information_gain	0.5643645279934614	0.013694014474618144	60.0	31.0	20.0
information_gain	0.5656675749318801	0.01584560666860251	70.0	31.0	20.0
gain_ratio	0.5648211127737722	0.01947037421305177	70.0	31.0	20.0
accuracy	0.5434753393361107	0.01969400326059694	70.0	31.0	20.0
gini_index	0.5596774193548387	0.009913409959786944	70.0	31.0	20.0
gain_ratio	0.5662337662337662	0.010987791236447329	80.0	31.0	20.0
information_gain	0.5617931598310396	0.01678841967342066	80.0	31.0	20.0
accuracy	0.5537923614846691	0.015494402095947903	80.0	31.0	20.0
gini_index	0.5621723349912623	0.013167008798148468	80.0	31.0	20.0
gini_index	0.5624161073825503	0.011212545572288034	90.0	31.0	20.0
information_gain	0.568565976008724	0.018042678719320734	90.0	31.0	20.0
gain_ratio	0.5680239684052839	0.016904162796766656	90.0	31.0	20.0
accuracy	0.551789077212806	0.012953161484741824	90.0	31.0	20.0
gain_ratio	0.5668303327877796	0.012252489151376868	100.0	31.0	20.0
information_gain	0.5677296266012537	0.015100356189076604	100.0	31.0	20.0
gini_index	0.5649778255610804	0.020647178648365513	100.0	31.0	20.0
accuracy	0.5544048419636852	0.021182786142478812	100.0	31.0	20.0
gain_ratio	0.5569431247454867	0.018325316830704493	1.0	41.0	20.0
information_gain	0.5659251220835594	0.012709070572457801	1.0	41.0	20.0
gini_index	0.5661085063630275	0.014136604074110968	1.0	41.0	20.0
accuracy	0.5505226480836237	0.015391631856704429	1.0	41.0	20.0
gain_ratio	0.5631871861001765	0.016308742786667472	11.0	41.0	20.0
gini_index	0.5580554439533949	0.020893526187525425	11.0	41.0	20.0
accuracy	0.5551239115874079	0.01673049678678271	11.0	41.0	20.0
information_gain	0.5592668024439919	0.01639645394939428	11.0	41.0	20.0
gain_ratio	0.5636709204452892	0.013993350458072082	21.0	41.0	20.0
gini_index	0.564332574641853	0.014526064252264954	21.0	41.0	20.0
information_gain	0.5652410047522064	0.013321729144601724	21.0	41.0	20.0
accuracy	0.5585911343243605	0.01669366959783565	21.0	41.0	20.0
gini_index	0.5608678184009642	0.009074797216696448	31.0	41.0	20.0
gain_ratio	0.5615342911358092	0.015927002737311034	31.0	41.0	20.0
information_gain	0.5625339120998373	0.01305235603928542	31.0	41.0	20.0
accuracy	0.5535307517084282	0.01336992863805398	31.0	41.0	20.0
gini_index	0.5625752911256859	0.01784993713443661	41.0	41.0	20.0
gain_ratio	0.5581616052060737	0.017947506149100182	41.0	41.0	20.0
accuracy	0.5532199759003883	0.014880866485074041	41.0	41.0	20.0
information_gain	0.5615750169721656	0.014925500989203287	41.0	41.0	20.0
information_gain	0.5650108577633007	0.018992490970209674	51.0	41.0	20.0
gain_ratio	0.5613868116927261	0.012900059257206909	51.0	41.0	20.0
gini_index	0.5585597644224334	0.022409569766708822	51.0	41.0	20.0
accuracy	0.5503014065639652	0.014470654469181946	51.0	41.0	20.0
gain_ratio	0.5635254237288135	0.010885529155921454	60.0	41.0	20.0
gini_index	0.559004549103559	0.019301864525176203	60.0	41.0	20.0
accuracy	0.5560916767189384	0.012623717626035504	60.0	41.0	20.0
information_gain	0.5602827239363871	0.015163074455797478	60.0	41.0	20.0
gini_index	0.5619302949061662	0.02509282897720452	70.0	41.0	20.0
information_gain	0.5640016288855708	0.018690470602357918	70.0	41.0	20.0
gain_ratio	0.5618815236546021	0.013074733414466225	70.0	41.0	20.0
accuracy	0.5542749932993836	0.015141222000997908	70.0	41.0	20.0
gini_index	0.5562399571505089	0.02192070504301902	80.0	41.0	20.0
gain_ratio	0.561999185114763	0.011842441971719232	80.0	41.0	20.0
information_gain	0.5628222523744911	0.01314533534898001	80.0	41.0	20.0
accuracy	0.5490826302397215	0.011246475094984198	80.0	41.0	20.0
gain_ratio	0.5584362698520429	0.015450396825883256	90.0	41.0	20.0
gini_index	0.5608252947481244	0.01335025161246448	90.0	41.0	20.0
information_gain	0.5646627764961325	0.01611602387428112	90.0	41.0	20.0
accuracy	0.5551982851018221	0.020672734591950875	90.0	41.0	20.0
gain_ratio	0.5639005840010866	0.017201894080655315	100.0	41.0	20.0
information_gain	0.5614320585842149	0.02054266324530608	100.0	41.0	20.0
gini_index	0.5521168274383709	0.015111703296731487	100.0	41.0	20.0
accuracy	0.552126660405206	0.012356762605114103	100.0	41.0	20.0
information_gain	0.5620081411126188	0.014620780180654542	1.0	51.0	20.0
gain_ratio	0.5604499864461914	0.01640609153001442	1.0	51.0	20.0
gini_index	0.5546049993316402	0.015751057138846954	1.0	51.0	20.0
accuracy	0.5483741469289442	0.014963918354161007	1.0	51.0	20.0
gini_index	0.5609951845906902	0.019824992963741548	11.0	51.0	20.0
gain_ratio	0.5650935720097641	0.014337620844041228	11.0	51.0	20.0
information_gain	0.5632293080054274	0.017112607003115957	11.0	51.0	20.0
accuracy	0.5532057288180966	0.014713266101790088	11.0	51.0	20.0
information_gain	0.5619318952652286	0.014669350386138659	21.0	51.0	20.0
gain_ratio	0.5638557483731019	0.018126290179681627	21.0	51.0	20.0
gini_index	0.5592880085653105	0.016856905699382994	21.0	51.0	20.0
accuracy	0.5560315972687107	0.017217027238005098	21.0	51.0	20.0
gain_ratio	0.5645686380900705	0.01763081135428682	31.0	51.0	20.0
gini_index	0.5548568370350548	0.015258273757884085	31.0	51.0	20.0
accuracy	0.5485813704496788	0.020132921323583276	31.0	51.0	20.0
information_gain	0.5610583446404342	0.013555989704788168	31.0	51.0	20.0
gini_index	0.5607114201658198	0.014972723409813812	41.0	51.0	20.0
gain_ratio	0.5609921387910003	0.020500147008180532	41.0	51.0	20.0
information_gain	0.5600433721875847	0.013050018322320878	41.0	51.0	20.0
accuracy	0.552047096601552	0.008670287607565863	41.0	51.0	20.0
gain_ratio	0.5630765056972328	0.014111550337124489	51.0	51.0	20.0
gini_index	0.5583043594543996	0.02028784749556292	51.0	51.0	20.0
accuracy	0.5521070234113712	0.018235142740409098	51.0	51.0	20.0
information_gain	0.5632293080054274	0.010752563896323106	51.0	51.0	20.0
gain_ratio	0.5632791327913279	0.018184414153580918	60.0	51.0	20.0
gini_index	0.5557488957301566	0.014214157856213447	60.0	51.0	20.0
accuracy	0.5501137428074401	0.015703783884715692	60.0	51.0	20.0
information_gain	0.5661246612466124	0.010182240385318907	60.0	51.0	20.0
gain_ratio	0.5698210412147505	0.01474598972045485	70.0	51.0	20.0
gini_index	0.5587802594623512	0.011094683439625079	70.0	51.0	20.0
accuracy	0.5509302636862535	0.015557351131622769	70.0	51.0	20.0
information_gain	0.5714867064568638	0.01921762962147721	70.0	51.0	20.0
gain_ratio	0.5687525451337043	0.016723720143466854	80.0	51.0	20.0
gini_index	0.5640957091297955	0.01431407282558924	80.0	51.0	20.0
accuracy	0.557414346895075	0.01592170341063056	80.0	51.0	20.0
information_gain	0.5664544099715486	0.011025328554781702	80.0	51.0	20.0
gain_ratio	0.5650461705594786	0.01161567478716092	90.0	51.0	20.0
gini_index	0.558288770053476	0.01123600589772495	90.0	51.0	20.0
information_gain	0.5611344822906772	0.018804608661936267	90.0	51.0	20.0
accuracy	0.5511105164570511	0.012270013730562041	90.0	51.0	20.0
gini_index	0.5559571619812583	0.02239785139710959	100.0	51.0	20.0
gain_ratio	0.5598696714634809	0.03023282837442994	100.0	51.0	20.0
information_gain	0.5650875525994299	0.016335312876745185	100.0	51.0	20.0
accuracy	0.5508429221300508	0.019448052747510547	100.0	51.0	20.0
gain_ratio	0.5672855400460767	0.014181013588869472	1.0	60.0	20.0
information_gain	0.5607906850798808	0.011856927992415006	1.0	60.0	20.0
gini_index	0.556997591651057	0.01894618252364394	1.0	60.0	20.0
accuracy	0.5451746754115915	0.008081626729876874	1.0	60.0	20.0
gain_ratio	0.5668971126474176	0.012412960100349524	11.0	60.0	20.0
gini_index	0.5560310243380583	0.019282232080351503	11.0	60.0	20.0
accuracy	0.5457586299170457	0.016629463834843143	11.0	60.0	20.0
information_gain	0.5637029005150447	0.01587480713745476	11.0	60.0	20.0
gain_ratio	0.5644986449864499	0.017806230925598993	21.0	60.0	20.0
information_gain	0.5622119815668203	0.015236037523061933	21.0	60.0	20.0
gini_index	0.5507420778178901	0.016458019581354188	21.0	60.0	20.0
accuracy	0.5495182012847966	0.019463883981107613	21.0	60.0	20.0
gain_ratio	0.5685237901586011	0.016228092499234216	31.0	60.0	20.0
gini_index	0.5580524344569289	0.01370555842745186	31.0	60.0	20.0
information_gain	0.5625423499119122	0.014498220084796327	31.0	60.0	20.0
accuracy	0.545028770239529	0.012427454476678144	31.0	60.0	20.0
gain_ratio	0.5627963690556835	0.014408693212830927	41.0	60.0	20.0
gini_index	0.5509958561689614	0.019715645483287376	41.0	60.0	20.0
information_gain	0.5647808981142315	0.020241800248300343	41.0	60.0	20.0
accuracy	0.5491035590045491	0.015506565680816766	41.0	60.0	20.0
gain_ratio	0.5648699891657638	0.014954313113579726	51.0	60.0	20.0
gini_index	0.552434456928839	0.016347179405467153	51.0	60.0	20.0
information_gain	0.5658715098942803	0.013456795689493104	51.0	60.0	20.0
accuracy	0.5410537576892217	0.010333032480745	51.0	60.0	20.0
gain_ratio	0.5630081300813008	0.023821854928847374	60.0	60.0	20.0
gini_index	0.5600694908459174	0.015825965035151452	60.0	60.0	20.0
accuracy	0.5498194463019928	0.013145190486366552	60.0	60.0	20.0
information_gain	0.5649939131610984	0.00896439940873024	60.0	60.0	20.0
gain_ratio	0.5630252100840336	0.01842511957011355	70.0	60.0	20.0
information_gain	0.5655948989282322	0.009132704080918999	70.0	60.0	20.0
gini_index	0.5485164394546913	0.01836394600353351	70.0	60.0	20.0
accuracy	0.5478132941019125	0.012392859293959613	70.0	60.0	20.0
gain_ratio	0.5718542597859948	0.01654832961714349	80.0	60.0	20.0
gini_index	0.5519410977242303	0.018629756344246722	80.0	60.0	20.0
accuracy	0.545867879112062	0.01506608033510287	80.0	60.0	20.0
information_gain	0.5595609161132945	0.017695197915783428	80.0	60.0	20.0
gain_ratio	0.5625169514510442	0.013860808164794835	90.0	60.0	20.0
gini_index	0.5596256684491978	0.01792757908641706	90.0	60.0	20.0
information_gain	0.5643805909460559	0.014324689228343129	90.0	60.0	20.0
accuracy	0.5403128760529483	0.01497328144897704	90.0	60.0	20.0
gain_ratio	0.5655593220338984	0.01689864784719183	100.0	60.0	20.0
information_gain	0.5625930437136284	0.02057677746348173	100.0	60.0	20.0
gini_index	0.5612463225461354	0.022539080804615367	100.0	60.0	20.0
accuracy	0.5438737292669877	0.017037837784812424	100.0	60.0	20.0
gini_index	0.5510013351134846	0.01340093570312792	1.0	70.0	20.0
accuracy	0.544664348756352	0.015870389554522354	1.0	70.0	20.0
information_gain	0.5634126554894537	0.00993542422201321	1.0	70.0	20.0
gain_ratio	0.5600919291604705	0.015809288448957886	1.0	70.0	20.0
information_gain	0.5686857760951866	0.016551348199740624	11.0	70.0	20.0
gain_ratio	0.5619678334910123	0.010215711180949981	11.0	70.0	20.0
gini_index	0.5564020315423683	0.012348941647133143	11.0	70.0	20.0
accuracy	0.5478609625668449	0.014680175909585431	11.0	70.0	20.0
gain_ratio	0.5617810258492354	0.015395764570791112	21.0	70.0	20.0
gini_index	0.5550802139037433	0.012575562034490314	21.0	70.0	20.0
accuracy	0.5466809135835448	0.0112379298493737	21.0	70.0	20.0
information_gain	0.5667972443603945	0.020702890761703664	21.0	70.0	20.0
gain_ratio	0.5634050615780214	0.016823364547842598	31.0	70.0	20.0
gini_index	0.5578877005347593	0.0204030479422296	31.0	70.0	20.0
accuracy	0.5498396579369321	0.01795140942399729	31.0	70.0	20.0
information_gain	0.5600867091180057	0.016420435386535773	31.0	70.0	20.0
information_gain	0.5697690125624747	0.01527985184121024	41.0	70.0	20.0
gain_ratio	0.5658516817506416	0.016109312156179088	41.0	70.0	20.0
gini_index	0.5589257081774452	0.011939794478355957	41.0	70.0	20.0
accuracy	0.5508021390374331	0.017193177048057298	41.0	70.0	20.0
information_gain	0.564941208271388	0.02189172274890456	51.0	70.0	20.0
gain_ratio	0.5620853080568721	0.018421632795492235	51.0	70.0	20.0
gini_index	0.5504207292640577	0.011128886668749378	51.0	70.0	20.0
accuracy	0.5399651894497255	0.021728798020569814	51.0	70.0	20.0
gini_index	0.5524242019500467	0.017086417128237365	60.0	70.0	20.0
gain_ratio	0.562592842673869	0.010868200076555787	60.0	70.0	20.0
information_gain	0.5664411366711772	0.022091597360154005	60.0	70.0	20.0
accuracy	0.5456974879743453	0.01074937210631929	60.0	70.0	20.0
gini_index	0.5535523504273504	0.01023402954981034	70.0	70.0	20.0
accuracy	0.5459893048128343	0.016511729034278014	70.0	70.0	20.0
information_gain	0.5629649668605438	0.018103200610494523	70.0	70.0	20.0
gain_ratio	0.557796426637791	0.013370515408132808	70.0	70.0	20.0
gain_ratio	0.5580640800324456	0.019711899805348123	80.0	70.0	20.0
gini_index	0.562191048764195	0.018900816439758265	80.0	70.0	20.0
information_gain	0.5604707792207793	0.016916574339729706	80.0	70.0	20.0
accuracy	0.5447980743514309	0.019623634056768525	80.0	70.0	20.0
gain_ratio	0.5643831914606134	0.014938608787812965	90.0	70.0	20.0
information_gain	0.5609030688116804	0.009623521147435617	90.0	70.0	20.0
gini_index	0.5551249498864091	0.015575317690426577	90.0	70.0	20.0
accuracy	0.5438385458433574	0.00937413712033816	90.0	70.0	20.0
gain_ratio	0.5615363808493373	0.019511249131593657	100.0	70.0	20.0
information_gain	0.5616216216216217	0.0181386900313043	100.0	70.0	20.0
gini_index	0.556906224953246	0.017858170595132786	100.0	70.0	20.0
accuracy	0.5459163213474134	0.024446356258104467	100.0	70.0	20.0
gini_index	0.5506143162393162	0.013548439821433006	1.0	80.0	20.0
gain_ratio	0.5575757575757576	0.02164759581168367	1.0	80.0	20.0
